selling_price,km_driven,fuel,seller_type,transmission,owner
670000,7104,Petrol,Trustmark Dealer,Manual,First Owner
625000,11918,Petrol,Trustmark Dealer,Manual,First Owner
520000,10510,Petrol,Dealer,Automatic,First Owner
239000,41000,Petrol,Dealer,Manual,First Owner
2600000,47162,Diesel,Trustmark Dealer,Automatic,First Owner
750000,45974,Diesel,Trustmark Dealer,Manual,First Owner
229999,49824,Petrol,Dealer,Manual,First Owner
1300000,58500,Diesel,Dealer,Automatic,First Owner
80000,56580,Petrol,Dealer,Manual,First Owner
385000,52000,Diesel,Dealer,Manual,First Owner
760000,55340,Petrol,Trustmark Dealer,Manual,First Owner
600000,46507,Diesel,Trustmark Dealer,Manual,First Owner
450000,1000,Diesel,Dealer,Manual,Second Owner
3800000,10000,Diesel,Dealer,Automatic,First Owner
1580000,86000,Diesel,Dealer,Automatic,First Owner
4950000,30000,Diesel,Dealer,Automatic,First Owner
535000,52600,Diesel,Individual,Manual,First Owner
225000,110000,Petrol,Individual,Manual,Second Owner
550000,19890,Petrol,Dealer,Automatic,First Owner
670000,7104,Petrol,Trustmark Dealer,Manual,First Owner
625000,11918,Petrol,Trustmark Dealer,Manual,First Owner
520000,10510,Petrol,Dealer,Automatic,First Owner
239000,41000,Petrol,Dealer,Manual,First Owner
2600000,47162,Diesel,Trustmark Dealer,Automatic,First Owner
750000,45974,Diesel,Trustmark Dealer,Manual,First Owner
229999,49824,Petrol,Dealer,Manual,First Owner
1300000,58500,Diesel,Dealer,Automatic,First Owner
80000,56580,Petrol,Dealer,Manual,First Owner
385000,52000,Diesel,Dealer,Manual,First Owner
760000,55340,Petrol,Trustmark Dealer,Manual,First Owner
600000,46507,Diesel,Trustmark Dealer,Manual,First Owner
450000,1000,Diesel,Dealer,Manual,Second Owner
3800000,10000,Diesel,Dealer,Automatic,First Owner
1580000,86000,Diesel,Dealer,Automatic,First Owner
4950000,30000,Diesel,Dealer,Automatic,First Owner
535000,52600,Diesel,Individual,Manual,First Owner
225000,110000,Petrol,Individual,Manual,Second Owner
550000,19890,Petrol,Dealer,Automatic,First Owner
670000,7104,Petrol,Trustmark Dealer,Manual,First Owner
625000,11918,Petrol,Trustmark Dealer,Manual,First Owner
520000,10510,Petrol,Dealer,Automatic,First Owner
239000,41000,Petrol,Dealer,Manual,First Owner
2600000,47162,Diesel,Trustmark Dealer,Automatic,First Owner
750000,45974,Diesel,Trustmark Dealer,Manual,First Owner
229999,49824,Petrol,Dealer,Manual,First Owner
1300000,58500,Diesel,Dealer,Automatic,First Owner
80000,56580,Petrol,Dealer,Manual,First Owner
385000,52000,Diesel,Dealer,Manual,First Owner
760000,55340,Petrol,Trustmark Dealer,Manual,First Owner
600000,46507,Diesel,Trustmark Dealer,Manual,First Owner
450000,1000,Diesel,Dealer,Manual,Second Owner
3800000,10000,Diesel,Dealer,Automatic,First Owner
1580000,86000,Diesel,Dealer,Automatic,First Owner
4950000,30000,Diesel,Dealer,Automatic,First Owner
535000,52600,Diesel,Individual,Manual,First Owner
225000,110000,Petrol,Individual,Manual,Second Owner
550000,19890,Petrol,Dealer,Automatic,First Owner
670000,7104,Petrol,Trustmark Dealer,Manual,First Owner
625000,11918,Petrol,Trustmark Dealer,Manual,First Owner
520000,10510,Petrol,Dealer,Automatic,First Owner
239000,41000,Petrol,Dealer,Manual,First Owner
2600000,47162,Diesel,Trustmark Dealer,Automatic,First Owner
750000,45974,Diesel,Trustmark Dealer,Manual,First Owner
229999,49824,Petrol,Dealer,Manual,First Owner
1300000,58500,Diesel,Dealer,Automatic,First Owner
80000,56580,Petrol,Dealer,Manual,First Owner
385000,52000,Diesel,Dealer,Manual,First Owner
760000,55340,Petrol,Trustmark Dealer,Manual,First Owner
600000,46507,Diesel,Trustmark Dealer,Manual,First Owner
350000,50000,Petrol,Individual,Manual,Second Owner
114999,30000,Petrol,Individual,Manual,First Owner
380000,50000,Petrol,Individual,Manual,Second Owner
95000,100000,Petrol,Individual,Manual,Second Owner
900000,35000,Diesel,Individual,Manual,First Owner
200999,90000,Petrol,Individual,Manual,Second Owner
229999,11451,Petrol,Individual,Manual,First Owner
800000,60000,Diesel,Individual,Manual,First Owner
150000,172000,Diesel,Individual,Manual,Second Owner
600000,60000,Diesel,Individual,Manual,First Owner
150000,150000,Diesel,Individual,Manual,First Owner
150000,66000,Diesel,Individual,Manual,First Owner
380000,5000,Petrol,Individual,Manual,First Owner
80000,66508,Petrol,Individual,Manual,Second Owner
225000,55000,Petrol,Individual,Manual,Second Owner
75000,29900,Petrol,Individual,Manual,First Owner
1600000,3000,Diesel,Individual,Manual,First Owner
185000,85000,Diesel,Individual,Manual,First Owner
425000,50000,Diesel,Individual,Manual,First Owner
100000,120000,Diesel,Individual,Manual,Second Owner
140000,90000,Petrol,Individual,Manual,Third Owner
710000,8000,Petrol,Individual,Automatic,First Owner
450000,7900,Petrol,Individual,Automatic,First Owner
210000,50000,Petrol,Individual,Manual,First Owner
270000,25000,Petrol,Individual,Manual,First Owner
110000,20000,Petrol,Individual,Manual,First Owner
540000,17500,Petrol,Individual,Manual,First Owner
145000,25000,Petrol,Individual,Manual,First Owner
360000,206500,Diesel,Individual,Manual,First Owner
250000,88600,LPG,Individual,Manual,First Owner
110000,80000,Diesel,Individual,Manual,First Owner
250000,100000,Diesel,Individual,Manual,Fourth & Above Owner
150000,186000,Diesel,Individual,Manual,Second Owner
140000,60000,Petrol,Individual,Manual,First Owner
925000,11000,Petrol,Individual,Manual,First Owner
969999,30000,Diesel,Individual,Manual,First Owner
90000,80000,CNG,Individual,Manual,Third Owner
55000,60000,Petrol,Individual,Manual,Third Owner
155000,100000,Diesel,Individual,Manual,Fourth & Above Owner
900000,15000,Diesel,Individual,Manual,First Owner
135000,90000,Petrol,Individual,Manual,First Owner
180000,120000,Petrol,Individual,Manual,First Owner
495000,100000,Diesel,Individual,Manual,Second Owner
400000,138000,Diesel,Individual,Manual,Third Owner
250000,110000,Diesel,Individual,Manual,Second Owner
138000,120000,Petrol,Individual,Manual,Fourth & Above Owner
311000,70000,Petrol,Individual,Automatic,Second Owner
190000,70000,Petrol,Individual,Manual,First Owner
311000,140000,Diesel,Individual,Manual,First Owner
300000,15000,Petrol,Individual,Manual,First Owner
600000,20000,Petrol,Individual,Manual,First Owner
550000,100000,Diesel,Individual,Manual,First Owner
600000,70000,Petrol,Individual,Automatic,First Owner
195000,5000,Petrol,Individual,Manual,First Owner
58000,27974,Petrol,Individual,Manual,First Owner
183000,40000,Petrol,Individual,Manual,First Owner
95000,80000,Petrol,Individual,Manual,First Owner
250000,38000,Petrol,Individual,Manual,First Owner
250000,38000,Petrol,Individual,Manual,First Owner
400000,35000,Petrol,Individual,Manual,First Owner
409999,60000,Diesel,Individual,Manual,Second Owner
120000,120000,Diesel,Individual,Manual,Second Owner
600000,18000,Petrol,Individual,Automatic,First Owner
600000,10000,Petrol,Individual,Manual,First Owner
825000,90000,Diesel,Individual,Manual,Third Owner
625000,80000,Diesel,Individual,Manual,Second Owner
700000,1400,Diesel,Individual,Manual,First Owner
160000,60000,Petrol,Individual,Manual,First Owner
114999,60000,Petrol,Individual,Manual,Third Owner
150000,53000,Petrol,Individual,Manual,First Owner
250000,100000,Diesel,Dealer,Manual,First Owner
390000,86000,Diesel,Dealer,Manual,Second Owner
650000,100000,Diesel,Individual,Manual,First Owner
600000,30000,Diesel,Individual,Manual,First Owner
250000,120000,Petrol,Individual,Manual,First Owner
229999,60000,LPG,Individual,Manual,Second Owner
299000,50000,Diesel,Individual,Manual,Second Owner
330000,124000,Diesel,Individual,Manual,Second Owner
180000,100000,Petrol,Individual,Manual,Third Owner
475000,42000,Petrol,Individual,Manual,First Owner
325000,100000,Diesel,Individual,Manual,First Owner
639000,28205,Petrol,Dealer,Manual,First Owner
415000,32670,Petrol,Dealer,Automatic,First Owner
1199000,30093,Diesel,Dealer,Automatic,First Owner
525000,56228,CNG,Dealer,Manual,First Owner
425000,59319,Petrol,Dealer,Manual,First Owner
699000,39503,Diesel,Dealer,Manual,First Owner
325000,35299,Petrol,Dealer,Manual,First Owner
275000,51687,Petrol,Dealer,Manual,First Owner
269000,76259,Petrol,Dealer,Automatic,First Owner
399000,44049,Diesel,Dealer,Manual,First Owner
475000,45087,Diesel,Dealer,Manual,First Owner
249000,41125,Petrol,Dealer,Manual,First Owner
1549000,42215,Diesel,Dealer,Automatic,First Owner
254999,54206,Petrol,Dealer,Manual,First Owner
269000,52547,Petrol,Dealer,Manual,First Owner
665000,59110,Diesel,Dealer,Manual,First Owner
299000,54565,Petrol,Dealer,Manual,First Owner
265000,47564,Petrol,Dealer,Manual,Second Owner
211000,45143,Petrol,Dealer,Manual,Second Owner
599000,61624,Petrol,Dealer,Automatic,Second Owner
55000,195000,Diesel,Individual,Manual,Third Owner
550000,50000,Diesel,Individual,Manual,First Owner
4000000,68000,Diesel,Individual,Automatic,First Owner
220000,120000,Diesel,Individual,Manual,Second Owner
500000,20000,Petrol,Individual,Manual,First Owner
140000,30000,Petrol,Individual,Manual,First Owner
325000,60000,Diesel,Individual,Manual,First Owner
210000,90000,Petrol,Individual,Manual,Third Owner
110000,90000,Petrol,Individual,Manual,Second Owner
1200000,25000,Diesel,Individual,Manual,First Owner
229999,40000,Petrol,Individual,Manual,First Owner
225000,110000,Petrol,Individual,Manual,Second Owner
165000,132000,Petrol,Individual,Manual,First Owner
525000,10980,Petrol,Dealer,Automatic,First Owner
325000,20629,Petrol,Dealer,Manual,First Owner
1500000,50000,Diesel,Individual,Manual,First Owner
400000,30000,Petrol,Individual,Automatic,First Owner
550000,69782,Petrol,Dealer,Manual,First Owner
98000,54000,Petrol,Individual,Manual,First Owner
900000,63654,Diesel,Dealer,Manual,First Owner
700000,60000,Diesel,Individual,Manual,First Owner
890000,52000,Diesel,Dealer,Manual,First Owner
490000,59385,Diesel,Dealer,Manual,First Owner
525000,70378,Petrol,Dealer,Manual,First Owner
330000,55425,Petrol,Dealer,Manual,First Owner
550000,78413,Diesel,Dealer,Manual,Second Owner
790000,40890,Diesel,Dealer,Manual,First Owner
350000,34823,Petrol,Dealer,Manual,Second Owner
1700000,75000,Diesel,Individual,Automatic,First Owner
750000,55545,Diesel,Dealer,Manual,First Owner
409999,56541,Diesel,Dealer,Manual,First Owner
220000,43700,Petrol,Individual,Manual,First Owner
68000,120000,Petrol,Individual,Manual,Second Owner
290000,20000,Petrol,Individual,Manual,First Owner
600000,27483,Diesel,Dealer,Manual,First Owner
470000,8000,Petrol,Individual,Manual,First Owner
150000,30000,Petrol,Individual,Manual,First Owner
180000,56207,Petrol,Dealer,Manual,Second Owner
80000,70000,Petrol,Individual,Manual,First Owner
875000,1440,Petrol,Individual,Manual,First Owner
300000,50000,Petrol,Individual,Manual,First Owner
2800000,20000,Diesel,Individual,Automatic,First Owner
1330000,91195,Diesel,Dealer,Manual,First Owner
220000,63657,Diesel,Dealer,Manual,First Owner
250000,60000,Diesel,Individual,Manual,First Owner
919999,75000,Diesel,Dealer,Manual,First Owner
380000,97248,Petrol,Dealer,Manual,First Owner
450000,46000,Diesel,Individual,Manual,First Owner
770000,10000,Petrol,Individual,Automatic,First Owner
550000,80000,Diesel,Individual,Manual,First Owner
320000,100000,Diesel,Individual,Manual,Second Owner
400000,35000,Petrol,Individual,Manual,First Owner
450000,50000,Petrol,Individual,Automatic,First Owner
220000,90000,Diesel,Individual,Manual,Third Owner
400000,150000,Diesel,Individual,Manual,Second Owner
530000,89000,Petrol,Individual,Manual,Second Owner
390000,60000,Diesel,Individual,Manual,Second Owner
185000,100000,Diesel,Individual,Manual,Second Owner
300000,100000,Petrol,Individual,Manual,Second Owner
575000,90000,Diesel,Individual,Manual,Second Owner
300000,75000,Petrol,Individual,Manual,First Owner
425000,36000,Diesel,Dealer,Manual,First Owner
350000,12000,Petrol,Individual,Manual,First Owner
550000,12997,Diesel,Dealer,Manual,First Owner
500000,40000,Petrol,Individual,Automatic,First Owner
600000,60000,Diesel,Individual,Manual,First Owner
300000,25000,Diesel,Individual,Manual,Second Owner
1150000,26430,Diesel,Dealer,Manual,First Owner
475000,24600,Petrol,Dealer,Manual,First Owner
260000,28481,Petrol,Dealer,Manual,First Owner
350000,100000,Petrol,Individual,Manual,First Owner
750000,41988,Diesel,Dealer,Manual,First Owner
180000,30375,Petrol,Dealer,Manual,First Owner
350000,7658,Petrol,Dealer,Automatic,First Owner
611000,34400,Diesel,Dealer,Manual,First Owner
325000,18500,Petrol,Dealer,Manual,First Owner
225000,48000,Petrol,Dealer,Manual,First Owner
300000,28942,Petrol,Dealer,Automatic,First Owner
400000,50000,Diesel,Individual,Manual,Second Owner
711000,53600,Diesel,Dealer,Manual,First Owner
851000,53652,Diesel,Dealer,Manual,First Owner
500000,25000,Petrol,Individual,Manual,First Owner
250000,80000,Diesel,Individual,Manual,Second Owner
150000,50000,Petrol,Individual,Manual,First Owner
610000,15000,Diesel,Individual,Manual,Second Owner
450000,5000,Petrol,Individual,Manual,First Owner
744000,106000,Diesel,Individual,Manual,First Owner
120000,100000,Petrol,Individual,Manual,Third Owner
220000,60000,Petrol,Individual,Manual,Third Owner
480000,120000,Diesel,Individual,Manual,Fourth & Above Owner
370000,82000,Petrol,Individual,Automatic,First Owner
55000,35000,Diesel,Individual,Manual,Second Owner
125000,205000,Petrol,Individual,Manual,First Owner
260000,125000,Diesel,Individual,Manual,Third Owner
350000,130000,Diesel,Individual,Manual,First Owner
170000,97000,CNG,Individual,Manual,Second Owner
350000,90000,Petrol,Individual,Manual,Second Owner
250000,60000,Petrol,Individual,Manual,Third Owner
170000,60000,Diesel,Individual,Manual,First Owner
1300000,35000,Diesel,Individual,Manual,First Owner
550000,25000,Petrol,Individual,Manual,First Owner
400000,15000,Petrol,Individual,Manual,First Owner
120000,20000,Petrol,Individual,Manual,First Owner
120000,20000,Petrol,Individual,Manual,First Owner
275000,70000,Petrol,Individual,Manual,First Owner
285000,90000,Petrol,Individual,Manual,First Owner
900000,80000,Diesel,Individual,Manual,First Owner
2500000,79500,Diesel,Individual,Automatic,Second Owner
620000,70000,Diesel,Individual,Manual,Second Owner
1700000,5000,Diesel,Individual,Manual,First Owner
650000,15000,Petrol,Individual,Manual,First Owner
500000,35000,Petrol,Individual,Manual,First Owner
250000,120000,Diesel,Individual,Manual,Second Owner
950000,15000,Diesel,Individual,Manual,Second Owner
320000,60000,Petrol,Individual,Manual,First Owner
450000,120000,Diesel,Individual,Manual,First Owner
350000,90000,Diesel,Individual,Manual,First Owner
400000,90000,Petrol,Individual,Manual,First Owner
200000,10000,Petrol,Individual,Manual,First Owner
250000,72000,Diesel,Individual,Manual,Second Owner
550000,197000,Petrol,Individual,Manual,Second Owner
85000,70000,Petrol,Individual,Manual,Second Owner
52000,50000,Petrol,Individual,Manual,Third Owner
1200000,50000,Diesel,Individual,Automatic,First Owner
450000,60000,Petrol,Individual,Automatic,Third Owner
615000,40000,Petrol,Individual,Manual,First Owner
400000,60000,Diesel,Individual,Manual,Second Owner
60000,40000,Petrol,Individual,Manual,First Owner
500000,9161,Petrol,Individual,Manual,First Owner
600000,45000,Petrol,Individual,Manual,First Owner
110000,110000,Petrol,Individual,Manual,First Owner
175000,80000,Petrol,Individual,Manual,First Owner
325000,100000,Diesel,Individual,Manual,Second Owner
425000,90000,Diesel,Individual,Manual,First Owner
160000,70000,CNG,Individual,Manual,Third Owner
100000,80000,Petrol,Individual,Manual,Third Owner
390000,110000,Diesel,Individual,Manual,Second Owner
400000,50000,Petrol,Individual,Manual,First Owner
509999,5000,Petrol,Individual,Manual,First Owner
150000,90000,Petrol,Individual,Manual,Third Owner
110000,120000,Petrol,Individual,Manual,First Owner
450000,80000,Diesel,Individual,Manual,First Owner
400000,38000,Petrol,Individual,Manual,Second Owner
140000,120000,Petrol,Individual,Manual,First Owner
130000,90000,Diesel,Individual,Manual,First Owner
160000,50000,Petrol,Individual,Manual,First Owner
150000,60000,Petrol,Individual,Manual,First Owner
500000,100000,Diesel,Individual,Manual,Second Owner
40000,19000,Petrol,Individual,Manual,First Owner
140000,200000,Diesel,Individual,Manual,Third Owner
227000,70000,Diesel,Individual,Manual,Second Owner
285000,50000,Diesel,Individual,Manual,Second Owner
155000,19077,Petrol,Individual,Manual,Second Owner
210000,30000,Petrol,Individual,Manual,First Owner
140000,80000,Petrol,Individual,Manual,Second Owner
940000,128000,Diesel,Individual,Manual,First Owner
750000,80000,Diesel,Individual,Manual,First Owner
610000,100000,Diesel,Individual,Manual,First Owner
450000,50000,Diesel,Individual,Manual,First Owner
409999,56000,Diesel,Individual,Manual,First Owner
100000,21302,Petrol,Individual,Manual,First Owner
300000,10500,Petrol,Individual,Manual,First Owner
400000,107000,Diesel,Individual,Manual,First Owner
210000,60000,Petrol,Individual,Manual,Second Owner
90000,120000,Petrol,Individual,Manual,Second Owner
222000,70000,Petrol,Individual,Manual,First Owner
240000,50000,Petrol,Individual,Manual,Second Owner
450000,70000,Diesel,Individual,Manual,Second Owner
450000,1000,Diesel,Dealer,Manual,Second Owner
